0	96162.7447481633	0.023793	0.000000	0.000000
8124.10775510204	96162.7447481633	0.025576	0.000000	0.000000
16856.3853061225	96162.7447481633	0.027493	0.000000	0.000000
26243.4481632653	96162.7447481633	0.029554	0.000000	0.000000
36334.08	341.099370176871	8.955883	0.000066	0.000057
47181.4008163265	341.099370176871	9.626459	0.000071	0.000077
58840.6987755102	46.9360754013605	75.178350	0.000556	0.000701
71373.7665306122	46.9360754013605	80.766421	0.000597	0.000773
84846.7330612245	17.693619292517	230.043487	0.001700	0.002105
99328.9795918367	17.693619292517	246.848868	0.001825	0.002235
114896.391836735	7.64200084353741	612.410099	0.004527	0.005505
131630.275918367	7.64200084353741	655.205208	0.004843	0.005885
149618.44244898	4.43509540136054	1205.136586	0.008908	0.010672
168955.206530612	4.43509540136054	1283.321644	0.009485	0.011168
189740.303673469	3.2813231292517	1842.395572	0.013618	0.015708
212083.226122449	3.2813231292517	1951.572125	0.014425	0.016200
236099.970612245	2.68994304761905	2514.398671	0.018585	0.020435
261917.374693878	2.68994304761905	2647.404656	0.019568	0.020986
289668.780408163	2.26003466666667	3305.291119	0.024431	0.025742
319499.454693877	2.26003466666667	3453.166504	0.025524	0.026409
351566.589387755	1.89984854421769	4269.664268	0.031559	0.032239
386036.048979592	1.89984854421769	4413.310614	0.032620	0.032963
423088.875102041	1.60397556462585	5365.948761	0.039662	0.039753
462919.118367347	1.60397556462585	5466.945478	0.040408	0.040293
505732.754285714	1.37674979591837	6431.642709	0.047539	0.047180
551755.271836735	1.37674979591837	6432.193947	0.047543	0.047107
601227.337142857	1.21471346938776	7213.264119	0.053316	0.052683
654405.87755102	1.21471346938776	7054.495245	0.052142	0.051519
711570.586122449	1.10902680272109	7466.502997	0.055188	0.054427
773018.50122449	1.10902680272109	7121.208870	0.052635	0.051916
839071.595102041	1.05101036734694	7077.390620	0.052312	0.051505
910073.521632653	1.05101036734694	6575.477010	0.048602	0.047822
986397.204897959	1.03460234013605	6130.960100	0.045316	0.044488
1068440.50285714	1.03460234013605	5553.741468	0.041050	0.040215
1156631.6277551	1.0564262585034	4873.518908	0.036022	0.035180
1251431.31428571	1.0564262585034	4316.473113	0.031905	0.031039
1353336.07183673	1.11603493877551	3586.741775	0.026511	0.025687
1462876.01632653	1.11603493877551	3119.698597	0.023059	0.022216
1580625.71102041	1.21746206802721	2471.603353	0.018269	0.017515
1707199.83020408	1.21746206802721	2123.026851	0.015692	0.014934
1843258.57959184	1.37156427210884	1613.421941	0.011925	0.011286
1989513.11673469	1.37156427210884	1377.954233	0.010185	0.009553
2146727.71918367	1.59826832653061	1010.196454	0.007467	0.006962
2315724.12081633	1.59826832653061	864.452287	0.006389	0.005898
2497384.76408163	1.92806628571429	615.574635	0.004550	0.004174
2692659.3044898	1.92806628571429	531.862508	0.003931	0.003570
2902566.77877551	2.40171961904762	371.431040	0.002745	0.002478
3128204.27755102	2.40171961904762	326.041916	0.002410	0.002155
3370751.28163265	3.06539213605442	226.149500	0.001672	0.001486
3631473.99836735	3.06539213605442	202.364837	0.001496	0.001320
3911735.11836735	3.95621589115646	141.523190	0.001046	0.000917
4212998.15183673	3.95621589115646	129.099417	0.000954	0.000832
4536837.18530612	5.06791902040816	92.603993	0.000684	0.000593
4884945.55428571	5.06791902040816	85.849061	0.000635	0.000547
5259139.0955102	6.54987216326531	62.022884	0.000458	0.000390
5661374.57632653	6.54987216326531	58.411599	0.000432	0.000367
6093752.94693878	6.54987216326531	54.468530	0.000403	0.000341
6558533.43346939	6.54987216326531	50.253916	0.000371	0.000312
