0	7826680.20467107	0.001420	0.000000	0.000000
34546.8555102041	7826680.20467107	0.001522	0.000000	0.000000
71587.3763265306	7826680.20467107	0.001632	0.000000	0.000000
111294.200816327	7826680.20467107	0.001750	0.000000	0.000000
153859.149387755	3797.38030309524	3.866229	0.000025	0.000017
199493.224489796	3797.38030309524	4.144881	0.000027	0.000024
248417.019591837	325.249714988946	51.872572	0.000335	0.000299
300865.514693878	325.249714988946	55.593722	0.000359	0.000304
357088.076326531	152.172118869898	127.318410	0.000821	0.000680
417362.844081633	152.172118869898	136.383847	0.000880	0.000731
481982.344081633	62.8016719413265	353.737404	0.002282	0.001946
551253.488979592	62.8016719413265	378.350698	0.002441	0.002143
625521.555510204	31.7069443767007	800.370153	0.005164	0.004643
705131.820408163	31.7069443767007	853.473277	0.005506	0.005066
790482.311020408	18.1075468112245	1589.417063	0.010254	0.009625
881985.44122449	18.1075468112245	1685.621690	0.010875	0.010418
980072.806938775	11.6390729192177	2769.678294	0.017869	0.017366
1085233.55020408	11.6390729192177	2912.235938	0.018789	0.018497
1197966.40408163	8.50775461564626	4166.770337	0.026882	0.026689
1318822.8522449	8.50775461564626	4332.706993	0.027953	0.027923
1448387.94693878	6.90522498384354	5516.939324	0.035593	0.035696
1587285.1044898	6.90522498384354	5664.087464	0.036543	0.036687
1736190.49183673	6.0015710297619	6646.008780	0.042878	0.043082
1895823.4355102	6.0015710297619	6728.665968	0.043411	0.043590
2066956.01265306	5.42047508078231	7486.330407	0.048299	0.048509
2250417.84653061	5.42047508078231	7462.084921	0.048143	0.048330
2447100.90204082	5.04127011139456	7931.702508	0.051172	0.051372
2657949.89469388	5.04127011139456	7771.402487	0.050138	0.050310
2883991.06367347	4.77939529166667	7958.185697	0.051343	0.051508
3126312.98979592	4.77939529166667	7649.813935	0.049354	0.049516
3386100.16408163	4.56592515306122	7615.775481	0.049134	0.049295
3664599.41918367	4.56592515306122	7160.341565	0.046196	0.046395
3963163.08897959	4.39478538265306	6909.348746	0.044577	0.044783
4283234.62204082	4.39478538265306	6332.888171	0.040857	0.041104
4626372.55918367	4.30359076360544	5850.551553	0.037746	0.037984
4994226.55591837	4.30359076360544	5218.606889	0.033669	0.033908
5388580.54204082	4.31692827636054	4580.940530	0.029555	0.029764
5811352.72163265	4.31692827636054	3978.229440	0.025666	0.025845
6264576.39102041	4.42054126870748	3331.883608	0.021496	0.021643
6750457.48489796	4.42054126870748	2820.032836	0.018194	0.018308
7271341.0077551	4.5781137414966	2275.647835	0.014682	0.014775
7829754.19346939	4.5781137414966	1876.863941	0.012109	0.012181
8428392.11877551	4.76485890136054	1467.481678	0.009468	0.009527
9070165.65836735	4.76485890136054	1177.772043	0.007599	0.007643
9758172.71183673	4.97817918027211	891.930084	0.005754	0.005790
10495746.1587755	4.97817918027211	695.474482	0.004487	0.004513
11286458.6542857	5.20507674744898	510.620598	0.003294	0.003316
12134137.0155102	5.20507674744898	385.816403	0.002489	0.002506
13042890.9946939	5.41269236734694	275.293636	0.001776	0.001790
14017108.4836735	5.41269236734694	200.515980	0.001294	0.001306
15061517.8555102	5.60968793027211	138.027996	0.000891	0.000900
16181168.782449	5.60968793027211	96.405031	0.000622	0.000629
17381489.7820408	5.91389311819728	62.640108	0.000404	0.000410
18668283.4216327	5.91389311819728	42.100130	0.000272	0.000275
20047783.8644898	6.63058211819728	25.043715	0.000162	0.000164
21526671.2563265	6.63058211819728	16.639428	0.000107	0.000109
23112105.2938776	6.63058211819728	10.681984	0.000069	0.000070
24811758.7934694	6.63058211819728	6.609526	0.000043	0.000043
