0	2566942.24458827	0.000893	0.000000	0.000000
8256.44234693878	2566942.24458827	0.000959	0.000000	0.000000
17130.0440816327	2566942.24458827	0.001031	0.000000	0.000000
26665.0460204082	2566942.24458827	0.001108	0.000000	0.000000
36912.3251020408	6117.51516868431	0.499640	0.000004	0.000003
47924.9703061224	6117.51516868431	0.536942	0.000004	0.000005
59758.2826530612	104.867513945153	33.657219	0.000252	0.000363
72476.4113265306	104.867513945153	36.160740	0.000271	0.000377
86143.5055102041	20.4630550153061	198.974516	0.001492	0.001843
100830.350510204	20.4630550153061	213.499824	0.001601	0.001941
116614.367755102	6.86916325318878	681.196913	0.005109	0.006150
133576.296734694	6.86916325318878	728.164995	0.005461	0.006651
151805.725102041	3.98534868303571	1338.196294	0.010037	0.012079
171394.45255102	3.98534868303571	1422.926803	0.010672	0.012619
192445.338979592	3.15545318239796	1906.479242	0.014299	0.016555
215068.986428571	3.15545318239796	2017.347379	0.015130	0.016982
239380.421020408	2.73339349043367	2458.163647	0.018436	0.020200
265507.941122449	2.73339349043367	2587.731597	0.019408	0.020682
293584.269183673	2.33566855165816	3176.896992	0.023827	0.024929
323757.611938776	2.33566855165816	3320.171561	0.024902	0.025612
356183.918265306	1.9558611434949	4122.720953	0.030921	0.031435
391030.197244898	1.9558611434949	4263.321830	0.031975	0.032220
428477.83622449	1.63866140306122	5225.485530	0.039192	0.039208
468721.494795918	1.63866140306122	5325.600369	0.039942	0.039803
511967.99877551	1.39821026211735	6304.147813	0.047282	0.046909
558444.082346939	1.39821026211735	6305.642574	0.047293	0.046862
608389.751938775	1.22914352168367	7097.763855	0.053234	0.052599
662063.816326531	1.22914352168367	6941.444280	0.052061	0.051434
719744.992653061	1.11945625191327	7364.186099	0.055232	0.054452
781730.800408163	1.11945625191327	7022.395830	0.052669	0.051925
848345.303571429	1.05833249489796	6994.010878	0.052456	0.051617
919932.474489796	1.05833249489796	6495.219842	0.048715	0.047906
996863.936020408	1.03923290497449	6067.510604	0.045507	0.044652
1079537.8555102	1.03923290497449	5491.918851	0.041190	0.040338
1168383.36887755	1.05960902678571	4821.917338	0.036165	0.035312
1263862.79265306	1.05960902678571	4266.331415	0.031998	0.031127
1366468.30591837	1.11985027168367	3540.165554	0.026552	0.025730
1476734.11653061	1.11985027168367	3076.376846	0.023073	0.022234
1595230.93102041	1.22390605420918	2431.077010	0.018233	0.017491
1722574.8027551	1.22390605420918	2087.355311	0.015655	0.014910
1859424.91989796	1.38151857079082	1582.986311	0.011873	0.011251
2006490.24153061	1.38151857079082	1352.169986	0.010141	0.009529
2164535.0277551	1.61049475	991.161683	0.007434	0.006951
2334377.73367347	1.61049475	848.470148	0.006364	0.005897
2516899.85755102	1.93757724362245	605.909534	0.004544	0.004192
2713047.04683673	1.93757724362245	523.439831	0.003926	0.003591
2923836.84030612	2.39918868622449	367.498737	0.002756	0.002512
3150363.09214286	2.39918868622449	322.186826	0.002416	0.002187
3393799.29	3.03757675318878	224.865030	0.001687	0.001520
3655409.61520408	3.03757675318878	200.702840	0.001505	0.001349
3936547.83673469	3.87305535267857	141.596997	0.001062	0.000947
4238675.00755102	3.87305535267857	128.618715	0.000965	0.000857
4563356.14653061	4.85365304655612	93.777154	0.000703	0.000621
4912274.61673469	4.85365304655612	86.317393	0.000647	0.000571
5287240.97357143	6.01565421683673	64.407336	0.000483	0.000421
5690198.49489796	6.01565421683673	59.917238	0.000449	0.000392
6123238.66530612	6.01565421683673	55.143648	0.000414	0.000361
6588604.49418367	6.01565421683673	50.167018	0.000376	0.000327
